transaction_id,date,customer_id,product_id,quantity,unit_price,discount,revenue,channel
T0001417,2026-02-22,C0085,P003,1,18.99,0.0,18.99,Store
T0001418,2026-02-22,C0068,P001,1,12.99,0.0,12.99,Mobile
T0001419,2026-02-22,C0022,P001,2,12.99,0.0,25.98,Web
T0001420,2026-02-22,C0105,P006,1,24.99,0.0,24.99,Web
T0001421,2026-02-22,C0090,P007,1,29.99,0.0,29.99,Store
T0001422,2026-02-22,C0024,P003,3,18.99,0.0,56.97,Store
T0001423,2026-02-22,C0075,P008,3,14.99,0.0,44.97,Store
T0001424,2026-02-22,C0002,P005,4,34.99,0.0,139.96,Mobile
T0001425,2026-02-22,C0080,P003,1,18.99,0.0,18.99,Web
T0001426,2026-02-22,C0105,P002,1,6.49,0.05,6.17,Store
T0001427,2026-02-22,C0053,P008,2,14.99,0.15,25.48,Store
T0001428,2026-02-22,C0087,P001,2,12.99,0.0,25.98,Store
T0001429,2026-02-22,C0118,P007,3,29.99,0.0,89.97,Store
T0001430,2026-02-22,C0087,P007,4,29.99,0.0,119.96,Store
T0001431,2026-02-22,C0010,P007,4,29.99,0.05,113.96,Mobile
T0001432,2026-02-22,C0060,P007,3,29.99,0.0,89.97,Mobile
T0001433,2026-02-22,C0110,P002,1,6.49,0.0,6.49,Mobile
T0001434,2026-02-22,C0015,P008,4,14.99,0.0,59.96,Store
T0001435,2026-02-22,C0080,P006,1,24.99,0.0,24.99,Web
T0001436,2026-02-23,C0008,P007,5,29.99,0.0,149.95,Mobile
T0001437,2026-02-23,C0073,P002,4,6.49,0.0,25.96,Store
T0001438,2026-02-23,C0044,P005,4,34.99,0.1,125.96,Web
T0001439,2026-02-23,C0106,P003,1,18.99,0.0,18.99,Store
T0001440,2026-02-23,C0085,P003,2,18.99,0.0,37.98,Store
T0001441,2026-02-23,C0055,P002,1,6.49,0.0,6.49,Mobile
T0001442,2026-02-23,C0062,P002,4,6.49,0.1,23.36,Mobile
T0001443,2026-02-23,C0067,P004,2,79.99,0.0,159.98,Store
T0001444,2026-02-23,C0040,P002,2,6.49,0.0,12.98,Web
T0001445,2026-02-23,C0016,P008,1,14.99,0.1,13.49,Web
T0001446,2026-02-23,C0090,P006,2,24.99,0.0,49.98,Store
T0001447,2026-02-23,C0106,P008,1,14.99,0.0,14.99,Web
T0001448,2026-02-23,C0004,P003,3,18.99,0.0,56.97,Store
T0001449,2026-02-23,C0099,P002,2,6.49,0.15,11.03,Store
T0001450,2026-02-23,C0119,P001,4,12.99,0.0,51.96,Web
T0001451,2026-02-23,C0110,P008,3,14.99,0.0,44.97,Mobile
T0001452,2026-02-23,C0018,P007,6,29.99,0.1,161.95,Mobile
T0001453,2026-02-23,C0084,P008,2,14.99,0.0,29.98,Web
T0001454,2026-02-23,C0004,P001,1,12.99,0.05,12.34,Store
T0001455,2026-02-23,C0098,P006,1,24.99,0.0,24.99,Mobile
T0001456,2026-02-23,C0085,P004,1,79.99,0.05,75.99,Store
T0001457,2026-02-23,C0033,P001,1,12.99,0.0,12.99,Store
T0001458,2026-02-23,C0083,P001,4,12.99,0.0,51.96,Store
T0001459,2026-02-23,C0006,P005,4,34.99,0.0,139.96,Store
T0001460,2026-02-23,C0109,P003,1,18.99,0.05,18.04,Store
T0001461,2026-02-23,C0032,P004,5,79.99,0.0,399.95,Store
T0001462,2026-02-23,C0074,P005,7,34.99,0.0,244.93,Web
T0001463,2026-02-24,C0027,P003,2,18.99,0.0,37.98,Store
T0001464,2026-02-24,C0066,P002,2,6.49,0.1,11.68,Web
T0001465,2026-02-24,C0112,P002,3,6.49,0.0,19.47,Store
T0001466,2026-02-24,C0014,P005,4,34.99,0.15,118.97,Store
T0001467,2026-02-24,C0009,P003,1,18.99,0.1,17.09,Mobile
T0001468,2026-02-24,C0002,P001,2,12.99,0.05,24.68,Web
T0001469,2026-02-24,C0093,P006,1,24.99,0.0,24.99,Store
T0001470,2026-02-24,C0027,P002,3,6.49,0.0,19.47,Store
T0001471,2026-02-24,C0116,P002,2,6.49,0.05,12.33,Mobile
T0001472,2026-02-24,C0028,P003,4,18.99,0.0,75.96,Mobile
T0001473,2026-02-24,C0033,P007,2,29.99,0.05,56.98,Mobile
T0001474,2026-02-24,C0048,P001,5,12.99,0.05,61.7,Mobile
T0001475,2026-02-24,C0013,P003,1,18.99,0.1,17.09,Store
T0001476,2026-02-24,C0049,P007,4,29.99,0.0,119.96,Store
T0001477,2026-02-24,C0073,P001,2,12.99,0.0,25.98,Mobile
T0001478,2026-02-24,C0097,P004,1,79.99,0.0,79.99,Store
T0001479,2026-02-24,C0092,P002,2,6.49,0.05,12.33,Store
T0001480,2026-02-24,C0013,P008,1,14.99,0.0,14.99,Mobile
T0001481,2026-02-24,C0068,P003,2,18.99,0.0,37.98,Store
T0001482,2026-02-24,C0110,P007,3,29.99,0.05,85.47,Store
T0001483,2026-02-24,C0016,P007,1,29.99,0.05,28.49,Store
T0001484,2026-02-25,C0116,P002,1,6.49,0.0,6.49,Web
T0001485,2026-02-25,C0053,P008,3,14.99,0.0,44.97,Web
T0001486,2026-02-25,C0001,P008,1,14.99,0.0,14.99,Mobile
T0001487,2026-02-25,C0043,P003,3,18.99,0.05,54.12,Store
T0001488,2026-02-25,C0008,P006,2,24.99,0.05,47.48,Store
T0001489,2026-02-25,C0094,P004,2,79.99,0.0,159.98,Store
T0001490,2026-02-25,C0004,P001,2,12.99,0.05,24.68,Web
T0001491,2026-02-25,C0113,P004,2,79.99,0.05,151.98,Mobile
T0001492,2026-02-25,C0065,P002,2,6.49,0.0,12.98,Store
T0001493,2026-02-25,C0103,P008,3,14.99,0.0,44.97,Mobile
T0001494,2026-02-25,C0041,P004,1,79.99,0.05,75.99,Mobile
T0001495,2026-02-25,C0031,P005,2,34.99,0.0,69.98,Mobile
T0001496,2026-02-25,C0002,P007,4,29.99,0.05,113.96,Web
T0001497,2026-02-25,C0091,P005,1,34.99,0.05,33.24,Web
T0001498,2026-02-25,C0080,P008,1,14.99,0.15,12.74,Mobile
T0001499,2026-02-25,C0094,P001,4,12.99,0.0,51.96,Web
T0001500,2026-02-25,C0049,P003,2,18.99,0.0,37.98,Web
T0001501,2026-02-25,C0044,P008,1,14.99,0.0,14.99,Store
T0001502,2026-02-25,C0113,P004,2,79.99,0.0,159.98,Store
T0001503,2026-02-25,C0022,P002,4,6.49,0.0,25.96,Web
T0001504,2026-02-25,C0031,P006,2,24.99,0.1,44.98,Web
T0001505,2026-02-25,C0012,P002,1,6.49,0.0,6.49,Web
T0001506,2026-02-25,C0046,P006,1,24.99,0.0,24.99,Store
T0001507,2026-02-25,C0047,P003,1,18.99,0.05,18.04,Web
T0001508,2026-02-25,C0072,P008,1,14.99,0.0,14.99,Store
T0001509,2026-02-26,C0077,P005,5,34.99,0.0,174.95,Web
T0001510,2026-02-26,C0010,P005,6,34.99,0.0,209.94,Store
T0001511,2026-02-26,C0074,P005,3,34.99,0.05,99.72,Store
T0001512,2026-02-26,C0112,P001,2,12.99,0.05,24.68,Store
T0001513,2026-02-26,C0020,P001,1,12.99,0.1,11.69,Store
T0001514,2026-02-26,C0064,P008,2,14.99,0.0,29.98,Mobile
T0001515,2026-02-26,C0102,P001,1,12.99,0.0,12.99,Store
T0001516,2026-02-26,C0112,P001,1,12.99,0.1,11.69,Store
T0001517,2026-02-26,C0047,P003,4,18.99,0.1,68.36,Store
T0001518,2026-02-26,C0030,P007,1,29.99,0.15,25.49,Mobile
T0001519,2026-02-26,C0034,P008,2,14.99,0.05,28.48,Web
T0001520,2026-02-26,C0053,P006,2,24.99,0.05,47.48,Store
T0001521,2026-02-26,C0078,P003,1,18.99,0.0,18.99,Web
T0001522,2026-02-26,C0021,P007,2,29.99,0.0,59.98,Web
T0001523,2026-02-26,C0099,P003,2,18.99,0.0,37.98,Web
T0001524,2026-02-26,C0080,P001,3,12.99,0.0,38.97,Store
T0001525,2026-02-26,C0019,P002,1,6.49,0.0,6.49,Web
T0001526,2026-02-26,C0027,P006,3,24.99,0.0,74.97,Web
T0001527,2026-02-26,C0107,P006,1,24.99,0.0,24.99,Mobile
T0001528,2026-02-26,C0036,P005,2,34.99,0.0,69.98,Web
T0001529,2026-02-26,C0066,P005,1,34.99,0.05,33.24,Store
T0001530,2026-02-26,C0100,P002,4,6.49,0.15,22.07,Web
T0001531,2026-02-26,C0106,P008,1,14.99,0.0,14.99,Store
T0001532,2026-02-26,C0084,P008,2,14.99,0.05,28.48,Mobile
T0001533,2026-02-26,C0107,P003,2,18.99,0.0,37.98,Mobile
T0001534,2026-02-26,C0054,P005,3,34.99,0.05,99.72,Store
T0001535,2026-02-27,C0077,P005,2,34.99,0.1,62.98,Store
T0001536,2026-02-27,C0108,P003,2,18.99,0.0,37.98,Store
T0001537,2026-02-27,C0006,P004,1,79.99,0.05,75.99,Mobile
T0001538,2026-02-27,C0053,P007,1,29.99,0.1,26.99,Store
T0001539,2026-02-27,C0077,P006,3,24.99,0.05,71.22,Mobile
T0001540,2026-02-27,C0115,P002,5,6.49,0.0,32.45,Store
T0001541,2026-02-27,C0020,P008,2,14.99,0.0,29.98,Store
T0001542,2026-02-27,C0113,P005,1,34.99,0.0,34.99,Mobile
T0001543,2026-02-27,C0088,P006,1,24.99,0.0,24.99,Store
T0001544,2026-02-27,C0007,P002,1,6.49,0.0,6.49,Store
T0001545,2026-02-27,C0102,P006,1,24.99,0.0,24.99,Store
T0001546,2026-02-27,C0074,P003,2,18.99,0.0,37.98,Web
T0001547,2026-02-27,C0071,P007,5,29.99,0.0,149.95,Store
T0001548,2026-02-27,C0029,P004,1,79.99,0.1,71.99,Store
T0001549,2026-02-27,C0008,P003,3,18.99,0.1,51.27,Store
T0001550,2026-02-27,C0033,P006,3,24.99,0.15,63.72,Store
T0001551,2026-02-27,C0001,P002,1,6.49,0.0,6.49,Web
T0001552,2026-02-27,C0034,P006,2,24.99,0.05,47.48,Web
T0001553,2026-02-27,C0005,P008,3,14.99,0.15,38.22,Mobile
T0001554,2026-02-27,C0047,P007,1,29.99,0.0,29.99,Store
T0001555,2026-02-27,C0118,P001,1,12.99,0.0,12.99,Mobile
T0001556,2026-02-27,C0060,P006,2,24.99,0.0,49.98,Store
T0001557,2026-02-27,C0116,P002,1,6.49,0.0,6.49,Web
T0001558,2026-02-27,C0010,P001,2,12.99,0.0,25.98,Web
T0001559,2026-02-27,C0099,P006,2,24.99,0.05,47.48,Store
T0001560,2026-02-27,C0015,P006,2,24.99,0.0,49.98,Mobile
T0001561,2026-02-27,C0075,P007,1,29.99,0.0,29.99,Store
T0001562,2026-02-27,C0066,P004,1,79.99,0.0,79.99,Store
T0001563,2026-02-27,C0022,P003,1,18.99,0.0,18.99,Web
T0001564,2026-02-27,C0007,P008,2,14.99,0.0,29.98,Store
T0001565,2026-02-28,C0053,P002,1,6.49,0.15,5.52,Store
T0001566,2026-02-28,C0024,P005,1,34.99,0.0,34.99,Mobile
T0001567,2026-02-28,C0090,P006,3,24.99,0.0,74.97,Mobile
T0001568,2026-02-28,C0051,P006,3,24.99,0.05,71.22,Web
T0001569,2026-02-28,C0003,P007,1,29.99,0.0,29.99,Store
T0001570,2026-02-28,C0009,P003,2,18.99,0.0,37.98,Web
T0001571,2026-02-28,C0063,P005,3,34.99,0.0,104.97,Store
T0001572,2026-02-28,C0050,P005,1,34.99,0.0,34.99,Store
T0001573,2026-02-28,C0113,P008,3,14.99,0.0,44.97,Store
T0001574,2026-02-28,C0051,P006,1,24.99,0.0,24.99,Store
T0001575,2026-02-28,C0038,P003,2,18.99,0.1,34.18,Web
T0001576,2026-02-28,C0031,P003,1,18.99,0.1,17.09,Mobile
T0001577,2026-02-28,C0063,P007,1,29.99,0.0,29.99,Web
T0001578,2026-02-28,C0052,P008,3,14.99,0.0,44.97,Mobile
T0001579,2026-02-28,C0019,P002,1,6.49,0.1,5.84,Web
T0001580,2026-02-28,C0113,P003,4,18.99,0.0,75.96,Web
T0001581,2026-02-28,C0107,P003,4,18.99,0.1,68.36,Store
T0001582,2026-02-28,C0070,P005,2,34.99,0.0,69.98,Web
T0001583,2026-02-28,C0036,P001,1,12.99,0.1,11.69,Store
T0001584,2026-02-28,C0078,P008,1,14.99,0.0,14.99,Mobile
T0001585,2026-02-28,C0088,P004,1,79.99,0.05,75.99,Web
T0001586,2026-02-28,C0091,P006,2,24.99,0.1,44.98,Store
T0001587,2026-02-28,C0016,P004,3,79.99,0.0,239.97,Web
T0001588,2026-02-28,C0037,P001,1,12.99,0.1,11.69,Store
T0001589,2026-02-28,C0003,P003,1,18.99,0.15,16.14,Web
T0001590,2026-02-28,C0100,P002,3,6.49,0.0,19.47,Store
T0001591,2026-02-28,C0030,P008,1,14.99,0.15,12.74,Store
T0001592,2026-02-28,C0068,P006,2,24.99,0.0,49.98,Web
T0001593,2026-02-28,C0081,P003,3,18.99,0.05,54.12,Mobile
T0001594,2026-02-28,C0008,P005,1,34.99,0.0,34.99,Store
T0001595,2026-02-28,C0043,P004,5,79.99,0.0,399.95,Store
T0001596,2026-02-28,C0059,P005,1,34.99,0.0,34.99,Store
T0001597,2026-02-28,C0003,P005,1,34.99,0.0,34.99,Web
T0001598,2026-02-28,C0026,P005,1,34.99,0.0,34.99,Store
T0001599,2026-03-01,C0034,P001,2,12.99,0.0,25.98,Store
T0001600,2026-03-01,C0042,P006,1,24.99,0.05,23.74,Web
T0001601,2026-03-01,C0059,P004,1,79.99,0.0,79.99,Store
T0001602,2026-03-01,C0008,P001,1,12.99,0.1,11.69,Store
T0001603,2026-03-01,C0101,P007,4,29.99,0.15,101.97,Mobile
T0001604,2026-03-01,C0042,P007,3,29.99,0.0,89.97,Web
T0001605,2026-03-01,C0044,P008,2,14.99,0.0,29.98,Mobile
T0001606,2026-03-01,C0005,P005,1,34.99,0.0,34.99,Web
T0001607,2026-03-01,C0098,P003,2,18.99,0.0,37.98,Web
T0001608,2026-03-01,C0057,P004,3,79.99,0.0,239.97,Mobile
T0001609,2026-03-01,C0012,P004,2,79.99,0.0,159.98,Mobile
T0001610,2026-03-01,C0052,P008,2,14.99,0.0,29.98,Store
T0001611,2026-03-01,C0002,P002,2,6.49,0.0,12.98,Mobile
T0001612,2026-03-01,C0016,P002,3,6.49,0.0,19.47,Web
T0001613,2026-03-01,C0095,P004,1,79.99,0.1,71.99,Web
T0001614,2026-03-01,C0091,P003,2,18.99,0.15,32.28,Web
T0001615,2026-03-01,C0051,P002,3,6.49,0.15,16.55,Mobile
T0001616,2026-03-01,C0035,P002,1,6.49,0.0,6.49,Mobile
T0001617,2026-03-01,C0053,P004,3,79.99,0.0,239.97,Store
T0001618,2026-03-01,C0063,P007,1,29.99,0.0,29.99,Store
T0001619,2026-03-01,C0028,P005,1,34.99,0.15,29.74,Store
T0001620,2026-03-01,C0035,P003,1,18.99,0.0,18.99,Mobile
T0001621,2026-03-01,C0039,P007,2,29.99,0.0,59.98,Store
T0001622,2026-03-01,C0108,P005,2,34.99,0.0,69.98,Mobile
T0001623,2026-03-02,C0002,P001,1,12.99,0.0,12.99,Store
T0001624,2026-03-02,C0011,P005,2,34.99,0.05,66.48,Store
T0001625,2026-03-02,C0001,P005,2,34.99,0.15,59.48,Mobile
T0001626,2026-03-02,C0056,P001,1,12.99,0.0,12.99,Store
T0001627,2026-03-02,C0100,P005,1,34.99,0.05,33.24,Store
T0001628,2026-03-02,C0063,P003,3,18.99,0.0,56.97,Store
T0001629,2026-03-02,C0045,P006,1,24.99,0.0,24.99,Store
T0001630,2026-03-02,C0042,P004,2,79.99,0.0,159.98,Store
T0001631,2026-03-02,C0095,P001,1,12.99,0.05,12.34,Web
T0001632,2026-03-02,C0007,P008,3,14.99,0.05,42.72,Web
T0001633,2026-03-02,C0005,P004,1,79.99,0.0,79.99,Store
T0001634,2026-03-02,C0060,P003,1,18.99,0.0,18.99,Web
T0001635,2026-03-02,C0034,P005,1,34.99,0.0,34.99,Web
T0001636,2026-03-02,C0052,P001,5,12.99,0.0,64.95,Store
T0001637,2026-03-02,C0013,P004,2,79.99,0.0,159.98,Web
T0001638,2026-03-02,C0082,P008,2,14.99,0.0,29.98,Store
T0001639,2026-03-02,C0044,P003,1,18.99,0.0,18.99,Web
T0001640,2026-03-02,C0118,P003,1,18.99,0.1,17.09,Web
T0001641,2026-03-02,C0014,P001,3,12.99,0.1,35.07,Store
T0001642,2026-03-02,C0055,P006,3,24.99,0.0,74.97,Store
T0001643,2026-03-02,C0095,P004,2,79.99,0.0,159.98,Web
T0001644,2026-03-02,C0029,P003,2,18.99,0.0,37.98,Web
T0001645,2026-03-02,C0016,P002,1,6.49,0.15,5.52,Web
T0001646,2026-03-02,C0028,P005,2,34.99,0.0,69.98,Mobile
T0001647,2026-03-03,C0064,P003,3,18.99,0.0,56.97,Web
T0001648,2026-03-03,C0056,P004,3,79.99,0.0,239.97,Web
T0001649,2026-03-03,C0111,P008,3,14.99,0.05,42.72,Store
T0001650,2026-03-03,C0007,P007,5,29.99,0.0,149.95,Mobile
T0001651,2026-03-03,C0022,P001,2,12.99,0.0,25.98,Store
T0001652,2026-03-03,C0063,P001,1,12.99,0.0,12.99,Mobile
T0001653,2026-03-03,C0092,P006,2,24.99,0.0,49.98,Mobile
T0001654,2026-03-03,C0064,P008,5,14.99,0.15,63.71,Store
T0001655,2026-03-03,C0117,P007,2,29.99,0.1,53.98,Store
T0001656,2026-03-03,C0045,P003,3,18.99,0.0,56.97,Web
T0001657,2026-03-03,C0016,P006,3,24.99,0.05,71.22,Store
T0001658,2026-03-03,C0092,P003,4,18.99,0.0,75.96,Store
T0001659,2026-03-03,C0007,P006,3,24.99,0.0,74.97,Store
T0001660,2026-03-03,C0055,P006,1,24.99,0.1,22.49,Web
T0001661,2026-03-03,C0008,P003,2,18.99,0.0,37.98,Web
T0001662,2026-03-03,C0103,P006,3,24.99,0.0,74.97,Store
T0001663,2026-03-03,C0073,P008,2,14.99,0.0,29.98,Web
T0001664,2026-03-03,C0002,P008,2,14.99,0.05,28.48,Store
T0001665,2026-03-03,C0091,P002,1,6.49,0.0,6.49,Web
T0001666,2026-03-03,C0039,P008,2,14.99,0.0,29.98,Web
T0001667,2026-03-03,C0117,P002,1,6.49,0.0,6.49,Web
T0001668,2026-03-03,C0053,P001,1,12.99,0.05,12.34,Store
T0001669,2026-03-03,C0110,P007,1,29.99,0.05,28.49,Store
T0001670,2026-03-03,C0023,P003,2,18.99,0.1,34.18,Mobile
T0001671,2026-03-03,C0114,P006,1,24.99,0.15,21.24,Web
T0001672,2026-03-03,C0114,P002,1,6.49,0.1,5.84,Store
T0001673,2026-03-03,C0028,P002,1,6.49,0.1,5.84,Web
T0001674,2026-03-03,C0035,P001,3,12.99,0.0,38.97,Web
T0001675,2026-03-03,C0112,P004,1,79.99,0.05,75.99,Store
T0001676,2026-03-03,C0061,P006,1,24.99,0.0,24.99,Store
T0001677,2026-03-03,C0096,P008,4,14.99,0.0,59.96,Store
T0001678,2026-03-03,C0090,P004,2,79.99,0.05,151.98,Web
T0001679,2026-03-04,C0017,P007,1,29.99,0.15,25.49,Web
T0001680,2026-03-04,C0118,P004,5,79.99,0.05,379.95,Web
T0001681,2026-03-04,C0072,P003,1,18.99,0.0,18.99,Web
T0001682,2026-03-04,C0102,P007,2,29.99,0.0,59.98,Web
T0001683,2026-03-04,C0005,P006,1,24.99,0.0,24.99,Mobile
T0001684,2026-03-04,C0056,P006,1,24.99,0.05,23.74,Web
T0001685,2026-03-04,C0055,P007,2,29.99,0.0,59.98,Mobile
T0001686,2026-03-04,C0040,P005,2,34.99,0.0,69.98,Web
T0001687,2026-03-04,C0114,P003,2,18.99,0.0,37.98,Web
T0001688,2026-03-04,C0027,P001,4,12.99,0.05,49.36,Store
T0001689,2026-03-04,C0099,P001,2,12.99,0.0,25.98,Mobile
T0001690,2026-03-04,C0024,P006,1,24.99,0.05,23.74,Mobile
T0001691,2026-03-04,C0025,P007,1,29.99,0.1,26.99,Mobile
T0001692,2026-03-04,C0054,P003,2,18.99,0.05,36.08,Store
T0001693,2026-03-04,C0101,P005,4,34.99,0.0,139.96,Store
T0001694,2026-03-04,C0079,P007,3,29.99,0.0,89.97,Web
T0001695,2026-03-04,C0105,P006,2,24.99,0.05,47.48,Web
T0001696,2026-03-04,C0016,P004,1,79.99,0.0,79.99,Web
T0001697,2026-03-04,C0057,P003,3,18.99,0.0,56.97,Store
T0001698,2026-03-04,C0031,P008,5,14.99,0.0,74.95,Mobile
T0001699,2026-03-04,C0095,P002,2,6.49,0.1,11.68,Store
T0001700,2026-03-04,C0062,P005,1,34.99,0.05,33.24,Mobile
T0001701,2026-03-05,C0084,P006,4,24.99,0.0,99.96,Mobile
T0001702,2026-03-05,C0075,P003,1,18.99,0.15,16.14,Web
T0001703,2026-03-05,C0006,P007,1,29.99,0.15,25.49,Mobile
T0001704,2026-03-05,C0102,P005,5,34.99,0.0,174.95,Store
T0001705,2026-03-05,C0062,P006,1,24.99,0.05,23.74,Store
T0001706,2026-03-05,C0027,P003,1,18.99,0.0,18.99,Web
T0001707,2026-03-05,C0017,P004,2,79.99,0.05,151.98,Mobile
T0001708,2026-03-05,C0027,P002,2,6.49,0.0,12.98,Store
T0001709,2026-03-05,C0079,P006,2,24.99,0.05,47.48,Mobile
T0001710,2026-03-05,C0023,P004,2,79.99,0.0,159.98,Store
T0001711,2026-03-05,C0056,P008,6,14.99,0.15,76.45,Mobile
T0001712,2026-03-05,C0071,P003,1,18.99,0.0,18.99,Web
T0001713,2026-03-05,C0075,P008,5,14.99,0.0,74.95,Web
T0001714,2026-03-05,C0087,P002,4,6.49,0.1,23.36,Store
T0001715,2026-03-05,C0055,P002,1,6.49,0.0,6.49,Web
T0001716,2026-03-05,C0077,P003,1,18.99,0.0,18.99,Store
T0001717,2026-03-05,C0051,P002,1,6.49,0.0,6.49,Mobile
T0001718,2026-03-05,C0080,P007,5,29.99,0.05,142.45,Mobile
T0001719,2026-03-05,C0065,P005,2,34.99,0.05,66.48,Store
T0001720,2026-03-05,C0076,P005,1,34.99,0.1,31.49,Web
T0001721,2026-03-05,C0119,P002,3,6.49,0.0,19.47,Store
T0001722,2026-03-05,C0120,P008,1,14.99,0.0,14.99,Mobile
T0001723,2026-03-05,C0087,P004,3,79.99,0.0,239.97,Mobile
T0001724,2026-03-05,C0006,P003,1,18.99,0.0,18.99,Web
T0001725,2026-03-05,C0019,P004,1,79.99,0.0,79.99,Store
T0001726,2026-03-05,C0105,P008,1,14.99,0.1,13.49,Store
T0001727,2026-03-05,C0048,P008,3,14.99,0.0,44.97,Mobile
T0001728,2026-03-05,C0062,P008,1,14.99,0.0,14.99,Store
T0001729,2026-03-05,C0001,P003,3,18.99,0.0,56.97,Store
T0001730,2026-03-06,C0097,P008,1,14.99,0.0,14.99,Web
T0001731,2026-03-06,C0003,P007,1,29.99,0.1,26.99,Store
T0001732,2026-03-06,C0053,P008,2,14.99,0.0,29.98,Web
T0001733,2026-03-06,C0002,P001,1,12.99,0.15,11.04,Store
T0001734,2026-03-06,C0022,P007,1,29.99,0.05,28.49,Web
T0001735,2026-03-06,C0038,P008,3,14.99,0.0,44.97,Web
T0001736,2026-03-06,C0074,P007,1,29.99,0.0,29.99,Web
T0001737,2026-03-06,C0105,P002,3,6.49,0.1,17.52,Store
T0001738,2026-03-06,C0073,P008,1,14.99,0.05,14.24,Web
T0001739,2026-03-06,C0029,P004,4,79.99,0.05,303.96,Web
T0001740,2026-03-06,C0099,P004,3,79.99,0.0,239.97,Web
T0001741,2026-03-06,C0086,P005,1,34.99,0.0,34.99,Web
T0001742,2026-03-06,C0093,P006,1,24.99,0.1,22.49,Store
T0001743,2026-03-06,C0075,P007,1,29.99,0.0,29.99,Store
T0001744,2026-03-06,C0015,P003,1,18.99,0.1,17.09,Web
T0001745,2026-03-06,C0086,P002,2,6.49,0.1,11.68,Store
T0001746,2026-03-06,C0093,P006,1,24.99,0.1,22.49,Store
T0001747,2026-03-06,C0025,P005,3,34.99,0.0,104.97,Store
T0001748,2026-03-06,C0065,P003,2,18.99,0.0,37.98,Web
T0001749,2026-03-06,C0074,P001,6,12.99,0.15,66.25,Store
T0001750,2026-03-06,C0073,P001,1,12.99,0.0,12.99,Web
T0001751,2026-03-06,C0017,P002,1,6.49,0.0,6.49,Web
T0001752,2026-03-06,C0075,P006,2,24.99,0.05,47.48,Web
T0001753,2026-03-06,C0013,P002,1,6.49,0.05,6.17,Web
T0001754,2026-03-06,C0113,P004,4,79.99,0.1,287.96,Mobile
T0001755,2026-03-06,C0079,P006,2,24.99,0.0,49.98,Mobile
T0001756,2026-03-06,C0083,P006,7,24.99,0.0,174.93,Mobile
T0001757,2026-03-06,C0037,P006,1,24.99,0.0,24.99,Mobile
T0001758,2026-03-06,C0099,P004,4,79.99,0.0,319.96,Store
T0001759,2026-03-06,C0085,P004,1,79.99,0.0,79.99,Store
T0001760,2026-03-06,C0107,P004,1,79.99,0.05,75.99,Store
T0001761,2026-03-06,C0040,P006,4,24.99,0.0,99.96,Store
T0001762,2026-03-06,C0050,P008,3,14.99,0.1,40.47,Web
T0001763,2026-03-06,C0069,P004,3,79.99,0.1,215.97,Web
T0001764,2026-03-06,C0094,P002,4,6.49,0.15,22.07,Web
T0001765,2026-03-06,C0082,P003,1,18.99,0.05,18.04,Store
T0001766,2026-03-07,C0079,P002,1,6.49,0.1,5.84,Store
T0001767,2026-03-07,C0015,P002,1,6.49,0.15,5.52,Web
T0001768,2026-03-07,C0016,P002,3,6.49,0.1,17.52,Mobile
T0001769,2026-03-07,C0036,P007,2,29.99,0.1,53.98,Mobile
T0001770,2026-03-07,C0080,P002,1,6.49,0.0,6.49,Store
T0001771,2026-03-07,C0028,P008,1,14.99,0.05,14.24,Store
T0001772,2026-03-07,C0010,P001,1,12.99,0.0,12.99,Web
T0001773,2026-03-07,C0015,P003,1,18.99,0.0,18.99,Mobile
T0001774,2026-03-07,C0108,P008,3,14.99,0.1,40.47,Store
T0001775,2026-03-07,C0075,P002,1,6.49,0.0,6.49,Store
T0001776,2026-03-07,C0082,P004,2,79.99,0.05,151.98,Store
T0001777,2026-03-07,C0106,P001,4,12.99,0.0,51.96,Web
T0001778,2026-03-07,C0116,P002,1,6.49,0.1,5.84,Store
T0001779,2026-03-07,C0084,P001,1,12.99,0.1,11.69,Store
T0001780,2026-03-07,C0107,P005,2,34.99,0.05,66.48,Store
T0001781,2026-03-07,C0095,P007,2,29.99,0.0,59.98,Store
T0001782,2026-03-07,C0035,P007,1,29.99,0.0,29.99,Store
T0001783,2026-03-07,C0116,P005,3,34.99,0.15,89.22,Store
T0001784,2026-03-07,C0019,P004,1,79.99,0.05,75.99,Store
T0001785,2026-03-07,C0035,P007,3,29.99,0.1,80.97,Mobile
T0001786,2026-03-07,C0044,P008,1,14.99,0.0,14.99,Web
T0001787,2026-03-07,C0011,P001,1,12.99,0.0,12.99,Store
T0001788,2026-03-07,C0028,P001,1,12.99,0.0,12.99,Store
T0001789,2026-03-07,C0089,P006,1,24.99,0.1,22.49,Mobile
T0001790,2026-03-07,C0064,P005,1,34.99,0.05,33.24,Store
T0001791,2026-03-07,C0097,P006,2,24.99,0.1,44.98,Web
T0001792,2026-03-07,C0051,P003,1,18.99,0.05,18.04,Web
T0001793,2026-03-07,C0108,P003,2,18.99,0.05,36.08,Mobile
T0001794,2026-03-07,C0102,P006,1,24.99,0.0,24.99,Mobile
T0001795,2026-03-07,C0063,P001,3,12.99,0.0,38.97,Store
T0001796,2026-03-07,C0071,P006,4,24.99,0.0,99.96,Store
T0001797,2026-03-07,C0030,P003,1,18.99,0.05,18.04,Store
T0001798,2026-03-07,C0044,P008,1,14.99,0.05,14.24,Web
T0001799,2026-03-07,C0117,P002,3,6.49,0.0,19.47,Store
